2491|{3: 3, 237: 11, 236: 2, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2494|{3: 236, 237: 11, 236: 3, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2569|{3: 3, 237: 11, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2574|{3: 11, 237: 2, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2575|{3: 2, 237: 11, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2711|{3: 236, 237: 242, 236: 3, 232: 2, 10: 11, 242: 237, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2713|{3: 236, 237: 237, 236: 3, 232: 2, 10: 11, 242: 242, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2762|{3: 242, 237: 237, 236: 236, 232: 2, 10: 11, 242: 3, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2763|{3: 237, 237: 242, 236: 236, 232: 2, 10: 11, 242: 3, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2764|{3: 242, 237: 3, 236: 236, 232: 2, 10: 11, 242: 237, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
2765|{3: 3, 237: 242, 236: 236, 232: 2, 10: 11, 242: 237, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2766|{3: 237, 237: 3, 236: 236, 232: 2, 10: 11, 242: 242, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2767|{3: 3, 237: 237, 236: 236, 232: 2, 10: 11, 242: 242, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2786|{3: 242, 237: 236, 236: 237, 232: 2, 10: 11, 242: 3, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2791|{3: 3, 237: 236, 236: 237, 232: 2, 10: 11, 242: 242, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2812|{3: 237, 237: 3, 236: 242, 232: 2, 10: 11, 242: 236, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2813|{3: 3, 237: 237, 236: 242, 232: 2, 10: 11, 242: 236, 11: 10, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3437|{3: 232, 237: 242, 236: 2, 232: 3, 10: 11, 242: 237, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3439|{3: 232, 237: 237, 236: 2, 232: 3, 10: 11, 242: 242, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3479|{3: 232, 237: 242, 236: 236, 232: 3, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3481|{3: 232, 237: 237, 236: 236, 232: 3, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3489|{3: 232, 237: 242, 236: 236, 232: 3, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
3492|{3: 232, 237: 2, 236: 236, 232: 3, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3495|{3: 232, 237: 237, 236: 236, 232: 3, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3505|{3: 232, 237: 236, 236: 237, 232: 3, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3519|{3: 232, 237: 236, 236: 237, 232: 3, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3527|{3: 232, 237: 237, 236: 242, 232: 3, 10: 11, 242: 236, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3546|{3: 232, 237: 2, 236: 242, 232: 3, 10: 11, 242: 236, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
3987|{3: 232, 237: 237, 236: 236, 232: 3, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
4011|{3: 232, 237: 236, 236: 237, 232: 3, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
4922|{3: 242, 237: 237, 236: 236, 232: 232, 10: 11, 242: 2, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
4924|{3: 242, 237: 2, 236: 236, 232: 232, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
4925|{3: 2, 237: 242, 236: 236, 232: 232, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
4927|{3: 2, 237: 237, 236: 236, 232: 232, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
4946|{3: 242, 237: 236, 236: 237, 232: 232, 10: 11, 242: 2, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
4951|{3: 2, 237: 236, 236: 237, 232: 232, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
4973|{3: 2, 237: 237, 236: 242, 232: 232, 10: 11, 242: 236, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
4994|{3: 242, 237: 237, 236: 2, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
4995|{3: 237, 237: 242, 236: 2, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
4996|{3: 242, 237: 3, 236: 2, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
4997|{3: 3, 237: 242, 236: 2, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
4998|{3: 237, 237: 3, 236: 2, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
4999|{3: 3, 237: 237, 236: 2, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5015|{3: 236, 237: 242, 236: 3, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5017|{3: 236, 237: 237, 236: 3, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5025|{3: 236, 237: 242, 236: 3, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
5028|{3: 236, 237: 2, 236: 3, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5031|{3: 236, 237: 237, 236: 3, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5036|{3: 242, 237: 237, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5037|{3: 237, 237: 242, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5038|{3: 242, 237: 3, 236: 236, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5039|{3: 3, 237: 242, 236: 236, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5040|{3: 237, 237: 3, 236: 236, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5041|{3: 3, 237: 237, 236: 236, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5042|{3: 242, 237: 237, 236: 236, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5044|{3: 242, 237: 2, 236: 236, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5045|{3: 2, 237: 242, 236: 236, 232: 232, 10: 11, 242: 237, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5047|{3: 2, 237: 237, 236: 236, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5048|{3: 242, 237: 3, 236: 236, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
5049|{3: 3, 237: 242, 236: 236, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
5050|{3: 242, 237: 2, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5051|{3: 2, 237: 242, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5052|{3: 3, 237: 2, 236: 236, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5053|{3: 2, 237: 3, 236: 236, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
5054|{3: 237, 237: 3, 236: 236, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5055|{3: 3, 237: 237, 236: 236, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5056|{3: 237, 237: 2, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
5057|{3: 2, 237: 237, 236: 236, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
5060|{3: 242, 237: 236, 236: 237, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5065|{3: 3, 237: 236, 236: 237, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5066|{3: 242, 237: 236, 236: 237, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5071|{3: 2, 237: 236, 236: 237, 232: 232, 10: 11, 242: 242, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5079|{3: 3, 237: 236, 236: 237, 232: 232, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5081|{3: 2, 237: 236, 236: 237, 232: 232, 10: 11, 242: 3, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
5086|{3: 237, 237: 3, 236: 242, 232: 232, 10: 11, 242: 236, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5087|{3: 3, 237: 237, 236: 242, 232: 232, 10: 11, 242: 236, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5093|{3: 2, 237: 237, 236: 242, 232: 232, 10: 11, 242: 236, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5106|{3: 3, 237: 2, 236: 242, 232: 232, 10: 11, 242: 236, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5107|{3: 2, 237: 3, 236: 242, 232: 232, 10: 11, 242: 236, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
5379|{3: 236, 237: 237, 236: 3, 232: 232, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
5432|{3: 237, 237: 3, 236: 236, 232: 232, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
5433|{3: 3, 237: 237, 236: 236, 232: 232, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
5434|{3: 237, 237: 2, 236: 236, 232: 232, 10: 11, 242: 3, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|484
5435|{3: 2, 237: 237, 236: 236, 232: 232, 10: 11, 242: 3, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
5457|{3: 3, 237: 236, 236: 237, 232: 232, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
5459|{3: 2, 237: 236, 236: 237, 232: 232, 10: 11, 242: 3, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
5642|{3: 242, 237: 237, 236: 232, 232: 236, 10: 11, 242: 2, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
5644|{3: 242, 237: 2, 236: 232, 232: 236, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5645|{3: 2, 237: 242, 236: 232, 232: 236, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
5647|{3: 2, 237: 237, 236: 232, 232: 236, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|242
5756|{3: 242, 237: 237, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5757|{3: 237, 237: 242, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5758|{3: 242, 237: 3, 236: 232, 232: 236, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5759|{3: 3, 237: 242, 236: 232, 232: 236, 10: 11, 242: 237, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5760|{3: 237, 237: 3, 236: 232, 232: 236, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5761|{3: 3, 237: 237, 236: 232, 232: 236, 10: 11, 242: 242, 11: 10, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5762|{3: 242, 237: 237, 236: 232, 232: 236, 10: 11, 242: 2, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5764|{3: 242, 237: 2, 236: 232, 232: 236, 10: 11, 242: 237, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5765|{3: 2, 237: 242, 236: 232, 232: 236, 10: 11, 242: 237, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
